job_name,raw_time,job_length_seconds
BLK_JPEG,0:51:10,3070
BLK_JPEG,0:51:45,3105
BLK_JPEG,0:51:47,3107
BLK_JPEG,0:52:13,3133
BLK_JPEG,0:52:25,3145
BLK_JPEG,0:52:42,3162
BLK_JPEG,0:52:44,3164
BLK_JPEG,0:52:56,3176
BLK_JPEG,0:52:57,3177
BLK_JPEG,0:53:16,3196
BLK_JPEG,0:53:30,3210
BLK_JPEG,0:53:34,3214
BLK_JPEG,0:53:37,3217
BLK_JPEG,0:54:10,3250
BLK_JPEG,0:54:17,3257
BLK_JPEG,0:55:16,3316
BLK_JPEG,0:55:28,3328
BLK_JPEG,0:56:27,3387
BLK_JPEG,0:56:52,3412
BLK_JPEG,0:56:58,3418
BLK_JPEG,0:57:03,3423
BLK_JPEG,0:57:13,3433
BLK_JPEG,0:57:36,3456
BLK_JPEG,0:57:55,3475
BLK_JPEG,0:58:27,3507
BLK_JPEG,0:58:32,3512
BLK_JPEG,0:58:41,3521
BLK_JPEG,0:59:00,3540
BLK_JPEG,1:00:38,3638
BLK_JPEG,1:01:11,3671
BLK_JPEG,1:01:12,3672
BLK_JPEG,1:01:48,3708
BLK_JPEG,1:02:49,3769
BLK_JPEG,1:03:56,3836
BLK_JPEG,1:03:57,3837
BLK_JPEG,1:04:06,3846
BLK_JPEG,1:04:20,3860
BLK_JPEG,1:04:29,3869
BLK_JPEG,1:04:31,3871
BLK_JPEG,1:04:32,3872
BLK_JPEG,1:04:50,3890
BLK_JPEG,1:05:04,3904
BLK_JPEG,1:05:35,3935
BLK_JPEG,1:05:42,3942
BLK_JPEG,1:06:10,3970
BLK_JPEG,1:06:14,3974
BLK_JPEG,1:06:26,3986
BLK_JPEG,1:07:29,4049
BLK_JPEG,1:07:43,4063
BLK_JPEG,1:08:05,4085
BLK_JPEG,1:08:27,4107
BLK_JPEG,1:08:38,4118
BLK_JPEG,1:09:02,4142
BLK_JPEG,1:09:57,4197
BLK_JPEG,1:10:12,4212
BLK_JPEG,1:10:24,4224
BLK_JPEG,1:10:26,4226
BLK_JPEG,1:10:37,4237
BLK_JPEG,1:10:49,4249
BLK_JPEG,1:11:17,4277
BLK_JPEG,1:11:28,4288
BLK_JPEG,1:11:37,4297
BLK_JPEG,1:11:39,4299
BLK_JPEG,1:11:47,4307
BLK_JPEG,1:11:48,4308
BLK_JPEG,1:11:50,4310
BLK_JPEG,1:12:13,4333
BLK_JPEG,1:14:02,4442
BLK_JPEG,1:14:12,4452
BLK_JPEG,1:14:14,4454
BLK_JPEG,1:14:35,4475
BLK_JPEG,1:15:13,4513
BLK_JPEG,1:15:26,4526
BLK_JPEG,1:16:38,4598
BLK_JPEG,1:16:40,4600
BLK_JPEG,1:18:30,4710
BLK_JPEG,1:19:43,4783
BLK_JPEG,1:20:22,4822
BLK_JPEG,1:21:09,4869
BLK_JPEG,1:21:57,4917
BLK_JPEG,1:22:12,4932
BLK_JPEG,1:24:12,5052
BLK_JPEG,1:24:12,5052
BLK_JPEG,1:25:20,5120
BLK_JPEG,1:25:44,5144
BLK_JPEG,1:27:36,5256
BLK_JPEG,1:28:10,5290
BLK_JPEG,1:29:30,5370
BLK_JPEG,1:36:03,5763
BLK_JPEG,1:39:26,5966
BLK_JPEG,1:39:32,5972
BLK_JPEG,1:41:46,6106
BLK_JPEG,1:42:17,6137
BLK_JPEG,1:42:17,6137
BLK_JPEG,1:42:35,6155
BLK_JPEG,1:42:43,6163
BLK_JPEG,1:43:42,6222
BLK_JPEG,1:43:45,6225
BLK_JPEG,1:44:08,6248
BLK_JPEG,1:45:09,6309
BLK_JPEG,1:45:10,6310
BLK_JPEG,1:46:05,6365
BLK_JPEG,1:46:09,6369
BLK_JPEG,1:46:45,6405
BLK_JPEG,1:47:03,6423
BLK_JPEG,1:47:31,6451
BLK_JPEG,1:50:04,6604
BLK_JPEG,1:51:10,6670
BLK_JPEG,1:52:44,6764
BLK_JPEG,1:52:58,6778
BLK_JPEG,1:52:59,6779
BLK_JPEG,1:55:04,6904
BLK_JPEG,2:00:34,7234
BLK_JPEG,2:08:40,7720
BLK_JPEG,2:16:46,8206
BLK_JPEG,2:30:27,9027
BLK_JPEG,2:37:48,9468
BLK_JPEG,4:01:23,14483
BLK_JPEG,4:03:26,14606
BLK_JPEG,4:09:29,14969
BLK_JPEG,4:12:57,15177
BLK_LIB,0:04:02,242
BLK_LIB,0:23:40,1420
BLK_LIB,2:54:29,10469
BLK_LIB,5:44:33,20673
BLK_LIB,5:53:54,21234
BLK_LIB,5:54:58,21298
BLK_LIB,8:32:13,30733
BLK_LIB,8:53:31,32011
BLK_LIB,9:34:09,34449
BLK_LIB,9:35:00,34500
BLK_LIB,11:02:33,39753
BLK_LIB,12:44:24,45864
BLK_LIB,13:17:29,47849
BLK_LIB,13:19:36,47976
BLK_LIB,13:42:49,49369
BLK_LIB,14:08:31,50911
BLK_LIB,14:29:20,52160
BLK_LIB,14:34:48,52488
BLK_LIB,15:34:27,56067
BLK_LIB,16:03:06,57786
BLK_LIB,16:23:50,59030
BLK_LIB,16:50:45,60645
BLK_LIB,17:49:44,64184
BLK_LIB,18:05:25,65125
BLK_LIB,18:09:58,65398
BLK_LIB,18:56:41,68201
BLK_LIB,20:55:50,75350
BLK_LIB,21:44:15,78255
BLK_LIB,24:42:31,88951
BLK_LIB,28:09:43,101383
BLK_LIB,31:26:40,113200
BLK_LPS,0:04:01,241
BLK_LPS,0:06:25,385
BLK_LPS,0:12:48,768
BLK_LPS,0:23:49,1429
BLK_LPS,0:26:05,1565
BLK_LPS,0:27:19,1639
BLK_LPS,0:28:25,1705
BLK_LPS,0:28:53,1733
BLK_LPS,0:29:00,1740
BLK_LPS,0:29:44,1784
BLK_LPS,0:33:43,2023
BLK_LPS,0:33:52,2032
BLK_LPS,0:34:03,2043
BLK_LPS,0:34:26,2066
BLK_LPS,0:34:34,2074
BLK_LPS,0:34:35,2075
BLK_LPS,0:34:43,2083
BLK_LPS,0:35:26,2126
BLK_LPS,0:35:47,2147
BLK_LPS,0:36:09,2169
BLK_LPS,0:36:18,2178
BLK_LPS,0:36:22,2182
BLK_LPS,0:36:44,2204
BLK_LPS,0:37:18,2238
BLK_LPS,0:37:22,2242
BLK_LPS,0:37:24,2244
BLK_LPS,0:37:30,2250
BLK_LPS,0:37:58,2278
BLK_LPS,0:38:15,2295
BLK_LPS,0:38:40,2320
BLK_LPS,0:38:45,2325
BLK_LPS,0:39:00,2340
BLK_LPS,0:39:16,2356
BLK_LPS,0:39:17,2357
BLK_LPS,0:39:41,2381
BLK_LPS,0:39:45,2385
BLK_LPS,0:39:53,2393
BLK_LPS,0:40:13,2413
BLK_LPS,0:40:20,2420
BLK_LPS,0:40:36,2436
BLK_LPS,0:41:02,2462
BLK_LPS,0:41:24,2484
BLK_LPS,0:49:34,2974
BLK_LPS,0:49:35,2975
BLK_LPS,0:50:26,3026
BLK_LPS,0:50:36,3036
BLK_LPS,0:50:54,3054
BLK_LPS,0:51:22,3082
BLK_LPS,0:51:28,3088
BLK_LPS,0:51:35,3095
BLK_LPS,0:51:50,3110
BLK_LPS,0:53:08,3188
BLK_LPS,0:53:45,3225
BLK_LPS,0:53:46,3226
BLK_LPS,0:53:51,3231
BLK_LPS,0:54:11,3251
BLK_LPS,0:54:19,3259
BLK_LPS,0:54:44,3284
BLK_LPS,0:55:16,3316
BLK_LPS,0:55:38,3338
BLK_LPS,0:55:40,3340
BLK_LPS,0:56:26,3386
BLK_LPS,0:57:49,3469
BLK_LPS,0:58:10,3490
BLK_LPS,0:58:11,3491
BLK_LPS,0:58:37,3517
BLK_LPS,0:58:43,3523
BLK_LPS,0:58:44,3524
BLK_LPS,0:59:36,3576
BLK_LPS,0:59:57,3597
BLK_LPS,0:59:57,3597
BLK_LPS,1:01:06,3666
BLK_LPS,1:01:20,3680
BLK_LPS,1:02:19,3739
BLK_LPS,1:02:38,3758
BLK_LPS,1:03:08,3788
BLK_LPS,1:03:26,3806
BLK_LPS,1:04:47,3887
BLK_LPS,1:04:52,3892
BLK_LPS,1:04:54,3894
BLK_LPS,1:05:06,3906
BLK_LPS,1:05:12,3912
BLK_LPS,1:05:16,3916
BLK_LPS,1:06:00,3960
BLK_LPS,1:06:25,3985
BLK_LPS,1:07:03,4023
BLK_LPS,1:07:05,4025
BLK_LPS,1:07:29,4049
BLK_LPS,1:07:41,4061
BLK_LPS,1:08:00,4080
BLK_LPS,1:08:10,4090
BLK_LPS,1:08:18,4098
BLK_LPS,1:08:58,4138
BLK_LPS,1:08:58,4138
BLK_LPS,1:09:09,4149
BLK_LPS,1:09:10,4150
BLK_LPS,1:09:25,4165
BLK_LPS,1:09:42,4182
BLK_LPS,1:09:45,4185
BLK_LPS,1:09:49,4189
BLK_LPS,1:09:59,4199
BLK_LPS,1:10:10,4210
BLK_LPS,1:10:15,4215
BLK_LPS,1:10:43,4243
BLK_LPS,1:10:44,4244
BLK_LPS,1:10:47,4247
BLK_LPS,1:10:53,4253
BLK_LPS,1:10:55,4255
BLK_LPS,1:11:08,4268
BLK_LPS,1:11:38,4298
BLK_LPS,1:11:40,4300
BLK_LPS,1:11:45,4305
BLK_LPS,1:11:50,4310
BLK_LPS,1:11:55,4315
BLK_LPS,1:12:29,4349
BLK_LPS,1:13:24,4404
BLK_LPS,1:13:30,4410
BLK_LPS,1:13:53,4433
BLK_LPS,1:14:05,4445
BLK_LPS,1:14:17,4457
BLK_LPS,1:15:22,4522
BLK_LPS,1:15:27,4527
BLK_LPS,1:15:34,4534
BLK_LPS,1:15:37,4537
BLK_LPS,1:15:41,4541
BLK_LPS,1:16:16,4576
BLK_LPS,1:17:16,4636
BLK_LPS,1:19:02,4742
BLK_LPS,1:20:29,4829
BLK_LPS,1:20:48,4848
BLK_LPS,1:23:46,5026
BLK_LPS,1:25:41,5141
BLK_LPS,1:27:01,5221
BLK_LPS,1:28:05,5285
BLK_LPS,1:28:21,5301
BLK_LPS,1:28:29,5309
BLK_LPS,1:28:50,5330
BLK_LPS,1:29:12,5352
BLK_LPS,1:29:51,5391
BLK_LPS,1:30:22,5422
BLK_LPS,1:31:51,5511
BLK_LPS,1:32:15,5535
BLK_LPS,1:32:21,5541
BLK_LPS,1:33:41,5621
BLK_LPS,1:36:08,5768
BLK_LPS,1:37:43,5863
BLK_LPS,1:38:13,5893
BLK_LPS,1:39:16,5956
BLK_LPS,1:40:02,6002
BLK_LPS,1:40:11,6011
BLK_LPS,1:40:26,6026
BLK_LPS,1:42:17,6137
BLK_LPS,1:42:37,6157
BLK_LPS,1:42:38,6158
BLK_LPS,1:42:50,6170
BLK_LPS,1:43:05,6185
BLK_LPS,1:43:36,6216
BLK_LPS,1:43:47,6227
BLK_LPS,1:44:01,6241
BLK_LPS,1:44:38,6278
BLK_LPS,1:44:56,6296
BLK_LPS,1:45:17,6317
BLK_LPS,1:45:24,6324
BLK_LPS,1:45:24,6324
BLK_LPS,1:47:08,6428
BLK_LPS,1:47:16,6436
BLK_LPS,1:47:33,6453
BLK_LPS,1:48:02,6482
BLK_LPS,1:48:22,6502
BLK_LPS,1:49:09,6549
BLK_LPS,1:50:20,6620
BLK_LPS,1:50:30,6630
BLK_LPS,1:51:05,6665
BLK_LPS,1:51:10,6670
BLK_LPS,1:51:33,6693
BLK_LPS,1:53:24,6804
BLK_LPS,1:54:00,6840
BLK_LPS,1:55:33,6933
BLK_LPS,1:56:27,6987
BLK_LPS,1:58:22,7102
BLK_LPS,2:03:07,7387
BLK_LPS,2:03:25,7405
BLK_LPS,2:07:47,7667
BLK_LPS,2:08:22,7702
BLK_LPS,2:13:09,7989
BLK_LPS,2:22:13,8533
BLK_LPS,2:24:10,8650
BLK_LPS,2:30:20,9020
BLK_LPS,2:45:12,9912
BLK_LPS,2:49:07,10147
BLK_LPS,2:52:56,10376
BLK_LPS,2:56:39,10599
BLK_LPS,2:56:52,10612
BLK_LPS,2:59:24,10764
BLK_LPS,3:00:29,10829
BLK_LPS,3:00:31,10831
BLK_LPS,3:04:34,11074
BLK_LPS,3:36:57,13017
BLK_LPS,3:42:05,13325
BLK_LPS,3:45:43,13543
BLK_LPS,3:48:32,13712
BLK_LPS,3:52:31,13951
BLK_LPS,4:26:48,16008
BLK_LPS,5:06:35,18395
BLK_LPS,6:05:53,21953
BLK_LUD,0:02:14,134
BLK_LUD,0:02:14,134
BLK_LUD,0:02:16,136
BLK_LUD,0:02:17,137
BLK_LUD,0:02:17,137
BLK_LUD,0:02:20,140
BLK_LUD,0:02:35,155
BLK_LUD,0:02:38,158
BLK_LUD,0:02:55,175
BLK_LUD,0:02:55,175
BLK_LUD,0:03:16,196
BLK_LUD,0:03:17,197
BLK_LUD,0:03:23,203
BLK_LUD,0:03:28,208
BLK_LUD,0:03:31,211
BLK_LUD,0:03:37,217
BLK_LUD,0:03:39,219
BLK_LUD,0:03:45,225
BLK_LUD,0:04:30,270
BLK_LUD,0:04:35,275
BLK_LUD,0:04:35,275
BLK_LUD,0:04:37,277
BLK_LUD,0:04:41,281
BLK_LUD,0:04:42,282
BLK_LUD,0:06:12,372
BLK_LUD,0:06:13,373
BLK_LUD,0:06:16,376
BLK_LUD,0:06:20,380
BLK_LUD,0:06:32,392
BLK_LUD,0:06:40,400
BLK_LUD,0:06:50,410
BLK_LUD,0:07:40,460
BLK_LUD,0:07:41,461
BLK_LUD,0:07:44,464
BLK_LUD,0:07:46,466
BLK_LUD,0:07:52,472
BLK_LUD,0:07:53,473
BLK_LUD,0:07:55,475
BLK_LUD,0:07:55,475
BLK_LUD,0:07:57,477
BLK_LUD,0:07:57,477
BLK_LUD,0:07:57,477
BLK_LUD,0:08:00,480
BLK_LUD,0:08:00,480
BLK_LUD,0:08:03,483
BLK_LUD,0:08:06,486
BLK_LUD,0:08:07,487
BLK_LUD,0:08:08,488
BLK_LUD,0:08:09,489
BLK_LUD,0:08:11,491
BLK_LUD,0:08:11,491
BLK_LUD,0:08:13,493
BLK_LUD,0:08:13,493
BLK_LUD,0:08:18,498
BLK_LUD,0:08:20,500
BLK_LUD,0:08:20,500
BLK_LUD,0:08:24,504
BLK_LUD,0:08:34,514
BLK_LUD,0:08:35,515
BLK_LUD,0:08:36,516
BLK_LUD,0:08:41,521
BLK_LUD,0:08:44,524
BLK_LUD,0:08:45,525
BLK_LUD,0:08:56,536
BLK_LUD,0:35:12,2112
BLK_LUD,0:35:52,2152
BLK_LUD,0:36:09,2169
BLK_LUD,0:36:49,2209
BLK_LUD,0:36:49,2209
BLK_LUD,0:36:56,2216
BLK_LUD,0:37:10,2230
BLK_LUD,0:37:27,2247
BLK_LUD,0:37:31,2251
BLK_LUD,0:37:36,2256
BLK_LUD,0:37:45,2265
BLK_LUD,0:38:27,2307
BLK_LUD,0:38:46,2326
BLK_LUD,0:39:02,2342
BLK_LUD,0:39:14,2354
BLK_LUD,0:39:16,2356
BLK_LUD,0:40:18,2418
BLK_LUD,0:40:38,2438
BLK_LUD,0:40:46,2446
BLK_LUD,0:40:54,2454
BLK_LUD,0:41:21,2481
BLK_LUD,0:42:57,2577
BLK_LUD,0:43:13,2593
BLK_LUD,0:43:33,2613
BLK_LUD,0:43:39,2619
BLK_LUD,0:44:39,2679
BLK_LUD,0:44:44,2684
BLK_LUD,0:45:57,2757
BLK_LUD,0:46:21,2781
BLK_LUD,0:47:02,2822
BLK_LUD,0:47:46,2866
BLK_LUD,0:48:50,2930
BLK_LUD,0:50:45,3045
BLK_LUD,0:51:40,3100
BLK_LUD,0:53:19,3199
BLK_LUD,0:54:11,3251
BLK_LUD,0:54:30,3270
BLK_LUD,0:54:30,3270
BLK_LUD,0:55:13,3313
BLK_LUD,0:56:31,3391
BLK_LUD,0:57:44,3464
BLK_LUD,1:02:34,3754
BLK_LUD,1:03:25,3805
BLK_LUD,1:04:31,3871
BLK_LUD,1:04:33,3873
BLK_LUD,1:04:38,3878
BLK_LUD,1:04:39,3879
BLK_LUD,1:04:50,3890
BLK_LUD,1:05:04,3904
BLK_LUD,1:06:17,3977
BLK_LUD,1:07:27,4047
BLK_LUD,1:07:59,4079
BLK_LUD,1:08:06,4086
BLK_LUD,1:08:20,4100
BLK_LUD,1:08:36,4116
BLK_LUD,1:08:50,4130
BLK_LUD,1:09:16,4156
BLK_LUD,1:09:41,4181
BLK_LUD,1:09:42,4182
BLK_LUD,1:11:32,4292
BLK_LUD,1:11:35,4295
BLK_LUD,1:12:14,4334
BLK_LUD,1:12:15,4335
BLK_LUD,1:12:47,4367
BLK_LUD,1:12:49,4369
BLK_LUD,1:12:50,4370
BLK_LUD,1:12:57,4377
BLK_LUD,1:13:15,4395
BLK_LUD,1:14:19,4459
BLK_LUD,1:14:20,4460
BLK_LUD,1:14:27,4467
BLK_LUD,1:15:32,4532
BLK_LUD,1:15:52,4552
BLK_LUD,1:16:46,4606
BLK_LUD,1:17:01,4621
BLK_LUD,1:17:15,4635
BLK_LUD,1:20:49,4849
BLK_LUD,1:22:57,4977
BLK_LUD,1:23:14,4994
BLK_LUD,1:24:02,5042
BLK_LUD,1:24:04,5044
BLK_LUD,1:24:13,5053
BLK_LUD,1:24:29,5069
BLK_LUD,1:26:22,5182
BLK_LUD,1:26:32,5192
BLK_LUD,1:27:46,5266
BLK_LUD,1:28:18,5298
BLK_LUD,1:30:32,5432
BLK_LUD,1:32:17,5537
BLK_LUD,1:32:30,5550
BLK_LUD,1:32:39,5559
BLK_LUD,1:33:04,5584
BLK_LUD,1:34:01,5641
BLK_LUD,1:37:15,5835
BLK_LUD,1:37:17,5837
BLK_LUD,1:37:37,5857
BLK_LUD,1:38:44,5924
BLK_LUD,1:39:52,5992
BLK_LUD,1:39:59,5999
BLK_LUD,1:40:15,6015
BLK_LUD,1:40:20,6020
BLK_LUD,1:40:43,6043
BLK_LUD,1:42:43,6163
BLK_LUD,1:43:52,6232
BLK_LUD,1:44:05,6245
BLK_LUD,1:44:51,6291
BLK_LUD,1:45:46,6346
BLK_LUD,1:46:32,6392
BLK_LUD,1:46:41,6401
BLK_LUD,1:47:16,6436
BLK_LUD,1:47:38,6458
BLK_LUD,1:49:03,6543
BLK_LUD,1:49:47,6587
BLK_LUD,1:51:01,6661
BLK_LUD,1:51:29,6689
BLK_LUD,1:51:43,6703
BLK_LUD,1:51:48,6708
BLK_LUD,1:52:42,6762
BLK_LUD,1:53:05,6785
BLK_LUD,1:53:11,6791
BLK_LUD,1:54:16,6856
BLK_LUD,1:54:17,6857
BLK_LUD,1:54:22,6862
BLK_LUD,1:54:53,6893
BLK_LUD,1:55:16,6916
BLK_LUD,1:55:21,6921
BLK_LUD,1:55:26,6926
BLK_LUD,1:55:26,6926
BLK_LUD,1:57:07,7027
BLK_LUD,1:57:30,7050
BLK_LUD,1:57:36,7056
BLK_LUD,1:57:44,7064
BLK_LUD,1:58:28,7108
BLK_LUD,1:58:40,7120
BLK_LUD,1:59:23,7163
BLK_LUD,1:59:26,7166
BLK_LUD,2:00:14,7214
BLK_LUD,2:01:13,7273
BLK_LUD,2:01:24,7284
BLK_LUD,2:01:25,7285
BLK_LUD,2:02:48,7368
BLK_LUD,2:03:40,7420
BLK_LUD,2:04:18,7458
BLK_LUD,2:04:50,7490
BLK_LUD,2:06:00,7560
BLK_LUD,2:06:31,7591
BLK_LUD,2:06:40,7600
BLK_LUD,2:07:18,7638
BLK_LUD,2:10:15,7815
BLK_LUD,2:14:19,8059
BLK_LUD,2:15:26,8126
BLK_LUD,2:19:24,8364
BLK_LUD,2:21:50,8510
BLK_LUD,2:25:22,8722
BLK_LUD,2:25:49,8749
BLK_LUD,2:31:13,9073
BLK_LUD,2:34:19,9259
BLK_LUD,2:34:20,9260
BLK_LUD,2:34:24,9264
BLK_LUD,2:34:28,9268
BLK_LUD,2:34:54,9294
BLK_LUD,2:35:23,9323
BLK_LUD,2:39:23,9563
BLK_LUD,2:44:05,9845
BLK_LUD,2:44:38,9878
BLK_LUD,2:47:15,10035
BLK_LUD,2:48:21,10101
BLK_LUD,2:49:04,10144
BLK_LUD,2:52:53,10373
BLK_LUD,2:55:08,10508
BLK_LUD,2:56:19,10579
BLK_LUD,2:58:05,10685
BLK_LUD,3:05:20,11120
BLK_LUD,3:08:52,11332
BLK_LUD,3:11:06,11466
BLK_LUD,3:12:43,11563
BLK_LUD,3:20:16,12016
BLK_LUD,3:40:12,13212
BLK_LUD,4:28:25,16105
BLK_MUM,0:02:11,131
BLK_MUM,0:04:01,241
BLK_MUM,0:10:16,616
BLK_MUM,0:23:57,1437
BLK_MUM,1:10:09,4209
BLK_MUM,1:16:33,4593
BLK_MUM,1:20:39,4839
BLK_MUM,1:23:57,5037
BLK_MUM,1:25:23,5123
BLK_MUM,1:26:59,5219
BLK_MUM,1:31:34,5494
BLK_MUM,1:32:49,5569
BLK_MUM,1:33:41,5621
BLK_MUM,1:37:15,5835
BLK_MUM,1:38:37,5917
BLK_MUM,1:41:22,6082
BLK_MUM,1:45:44,6344
BLK_MUM,2:00:11,7211
BLK_MUM,2:06:26,7586
BLK_MUM,2:06:51,7611
BLK_MUM,2:07:23,7643
BLK_MUM,2:11:30,7890
BLK_MUM,2:21:43,8503
BLK_MUM,2:41:36,9696
BLK_MUM,2:42:29,9749
BLK_MUM,3:36:18,12978
BLK_MUM,4:05:11,14711
BLK_MUM,5:40:50,20450
BLK_NN,0:01:22,82
BLK_NN,0:04:01,241
BLK_NN,0:11:39,699
BLK_NN,0:13:30,810
BLK_NN,0:23:42,1422
BLK_NN,1:30:02,5402
BLK_NN,1:31:08,5468
BLK_NN,1:33:58,5638
BLK_NN,1:38:06,5886
BLK_NN,1:49:46,6586
BLK_NN,1:53:37,6817
BLK_NN,1:56:10,6970
BLK_NN,1:56:45,7005
BLK_NN,2:03:35,7415
BLK_NN,2:07:37,7657
BLK_NN,2:09:28,7768
BLK_NN,2:09:43,7783
BLK_NN,2:11:44,7904
BLK_NN,2:13:01,7981
BLK_NN,2:13:06,7986
BLK_NN,2:14:25,8065
BLK_NN,2:15:06,8106
BLK_NN,2:18:26,8306
BLK_NN,2:18:34,8314
BLK_NN,2:22:05,8525
BLK_NN,2:24:55,8695
BLK_NN,2:29:42,8982
BLK_NN,2:30:28,9028
BLK_NN,2:32:38,9158
BLK_NN,2:33:20,9200
BLK_NN,2:35:40,9340
BLK_NN,2:36:43,9403
BLK_NN,2:38:06,9486
BLK_NN,2:39:38,9578
BLK_NN,2:42:34,9754
BLK_NN,2:42:57,9777
BLK_NN,2:43:26,9806
BLK_NN,2:43:28,9808
BLK_NN,2:43:35,9815
BLK_NN,2:45:31,9931
BLK_NN,2:46:45,10005
BLK_NN,2:47:14,10034
BLK_NN,2:47:35,10055
BLK_NN,2:48:30,10110
BLK_NN,2:49:09,10149
BLK_NN,2:49:41,10181
BLK_NN,2:50:12,10212
BLK_NN,2:52:45,10365
BLK_NN,2:53:01,10381
BLK_NN,2:53:13,10393
BLK_NN,2:54:15,10455
BLK_NN,2:54:59,10499
BLK_NN,2:55:10,10510
BLK_NN,2:55:49,10549
BLK_NN,2:55:55,10555
BLK_NN,2:56:06,10566
BLK_NN,2:56:18,10578
BLK_NN,2:57:31,10651
BLK_NN,2:58:21,10701
BLK_NN,2:58:24,10704
BLK_NN,2:58:41,10721
BLK_NN,2:59:55,10795
BLK_NN,3:02:28,10948
BLK_NN,3:02:33,10953
BLK_NN,3:03:23,11003
BLK_NN,3:06:02,11162
BLK_NN,3:07:08,11228
BLK_NN,3:07:57,11277
BLK_NN,3:10:57,11457
BLK_NN,3:14:15,11655
BLK_NN,3:14:27,11667
BLK_NN,3:17:27,11847
BLK_NN,3:18:16,11896
BLK_NN,3:22:55,12175
BLK_NN,3:27:23,12443
BLK_NN,3:44:05,13445
BLK_NN,3:44:48,13488
BLK_NN,3:44:59,13499
BLK_NN,3:45:46,13546
BLK_NN,3:49:19,13759
BLK_NN,3:49:55,13795
BLK_NN,3:52:28,13948
BLK_NN,3:52:31,13951
BLK_NN,3:55:12,14112
BLK_NN,3:55:23,14123
BLK_NN,3:57:14,14234
BLK_NN,3:58:48,14328
BLK_NN,4:01:28,14488
BLK_NN,4:01:34,14494
BLK_NN,4:04:38,14678
BLK_NN,4:04:55,14695
BLK_NN,4:07:34,14854
BLK_NN,4:07:45,14865
BLK_NN,4:11:42,15102
BLK_NN,4:11:53,15113
BLK_NN,4:17:24,15444
BLK_NN,4:17:57,15477
BLK_NN,4:19:04,15544
BLK_NN,4:19:15,15555
BLK_NN,4:19:16,15556
BLK_NN,4:23:21,15801
BLK_NN,4:27:21,16041
BLK_NN,4:27:32,16052
BLK_NN,4:28:21,16101
BLK_NN,4:31:03,16263
BLK_NN,4:31:17,16277
BLK_NN,4:32:00,16320
BLK_NN,4:32:55,16375
BLK_NN,4:34:56,16496
BLK_NN,4:36:12,16572
BLK_NN,4:36:27,16587
BLK_NN,4:39:54,16794
BLK_NN,4:46:46,17206
BLK_NN,5:04:54,18294
BLK_NN,5:37:23,20243
BLK_NN,5:47:22,20842
BLK_NN,5:54:43,21283
BLK_NN,6:24:38,23078
BLK_NN,6:40:04,24004
BLK_NN,6:42:30,24150
BLK_NN,6:53:14,24794
BLK_NN,7:24:41,26681
BLK_NN,7:42:39,27759
BLK_NN,9:10:50,33050
BLK_NN,9:36:48,34608
BLK_NN,10:20:18,37218
BLK_NN,11:45:10,42310
BLK_NN,12:33:49,45229
BLK_NN,15:10:07,54607
BLK_NN,15:27:07,55627
BLK_NoStream,0:02:36,156
BLK_NoStream,0:07:49,469
BLK_NoStream,0:16:25,985
BLK_NoStream,13:49:09,49749
BLK_NW,0:32:07,1927
BLK_NW,0:42:09,2529
BLK_NW,1:26:56,5216
BLK_NW,1:32:51,5571
BLK_NW,1:34:16,5656
BLK_NW,1:40:15,6015
BLK_NW,1:48:49,6529
BLK_NW,1:53:06,6786
BLK_NW,1:58:43,7123
BLK_NW,2:00:36,7236
BLK_NW,2:00:36,7236
BLK_NW,2:01:00,7260
BLK_NW,2:04:55,7495
BLK_NW,2:08:50,7730
BLK_NW,2:22:42,8562
BLK_NW,2:26:05,8765
BLK_NW,2:26:47,8807
BLK_NW,2:31:55,9115
BLK_NW,2:41:57,9717
BLK_NW,2:44:03,9843
BLK_NW,2:48:06,10086
BLK_NW,2:49:24,10164
BLK_NW,2:49:54,10194
BLK_NW,2:52:45,10365
BLK_NW,3:03:51,11031
BLK_NW,3:04:27,11067
BLK_NW,3:06:12,11172
BLK_NW,3:14:49,11689
BLK_NW,3:17:11,11831
BLK_NW,3:23:09,12189
BLK_NW,3:23:31,12211
BLK_NW,3:23:46,12226
BLK_NW,3:23:48,12228
BLK_NW,3:29:18,12558
BLK_NW,3:29:35,12575
BLK_NW,3:32:39,12759
BLK_NW,3:36:34,12994
BLK_NW,3:45:37,13537
BLK_NW,3:47:36,13656
BLK_NW,3:49:21,13761
BLK_NW,3:52:36,13956
BLK_NW,3:55:40,14140
BLK_NW,3:58:23,14303
BLK_NW,4:04:48,14688
BLK_NW,4:05:29,14729
BLK_NW,4:16:47,15407
BLK_NW,4:18:17,15497
BLK_NW,4:19:52,15592
BLK_NW,4:21:09,15669
BLK_NW,4:24:20,15860
BLK_NW,4:26:09,15969
BLK_NW,4:27:20,16040
BLK_NW,4:29:25,16165
BLK_NW,4:31:31,16291
BLK_NW,4:32:13,16333
BLK_NW,4:34:25,16465
BLK_NW,4:40:56,16856
BLK_NW,4:48:23,17303
BLK_NW,5:07:47,18467
BLK_NW,5:13:10,18790
BLK_NW,5:25:52,19552
BLK_NW,5:26:50,19610
BLK_NW,5:26:51,19611
BLK_NW,5:27:56,19676
BLK_NW,5:28:11,19691
BLK_NW,5:31:33,19893
BLK_NW,5:33:19,19999
BLK_NW,5:50:35,21035
BLK_NW,6:04:05,21845
